audit_id,child_id,agent,timestamp,confidence_score,status,execution_time_ms,escalated
AUD-CH-021-Pre-2237,CH-021,Prediction Agent,2026-03-02T07:27:45,0.78,completed,3129,False
AUD-CH-021-Dom-3994,CH-021,Domain Analysis Agent,2026-03-02T07:27:59,0.94,completed,3850,False
AUD-CH-021-Gui-7391,CH-021,Guideline Generation Agent,2026-03-02T07:28:22,0.96,completed,5848,False
AUD-CH-021-Goa-7894,CH-021,Goal Generation Agent,2026-03-02T07:28:30,0.97,completed,3348,False
AUD-CH-021-Mil-7431,CH-021,Milestone Planning Agent,2026-03-02T07:29:07,0.76,completed,1678,False
AUD-CH-021-Car-7534,CH-021,Caregiver Guidance Agent,2026-03-02T07:29:12,0.91,completed,3973,False
AUD-CH-021-Eth-4336,CH-021,Ethics and Consent Agent,2026-03-02T07:29:53,0.97,passed,2361,False
AUD-CH-021-Bia-3184,CH-021,Bias Monitoring Agent,2026-03-02T07:29:59,0.96,passed,1220,False
AUD-CH-021-Dat-9408,CH-021,Data Quality Agent,2026-03-02T07:30:05,0.94,passed,197,False
AUD-CH-021-Con-8322,CH-021,Confidence and Abstention Agent,2026-03-02T07:30:09,0.96,passed,2349,False
AUD-CH-022-Inp-1973,CH-022,Input Aggregation Agent,2026-03-02T16:34:00,0.78,completed,3503,False
AUD-CH-022-Pro-6067,CH-022,Profile Synthesis Agent,2026-03-02T16:34:26,0.8,completed,751,False
AUD-CH-022-Pre-6107,CH-022,Prediction Agent,2026-03-02T16:35:03,0.9,completed,4002,False
AUD-CH-022-Dom-5088,CH-022,Domain Analysis Agent,2026-03-02T16:35:33,0.68,escalated_to_human,2583,True
AUD-CH-022-Gui-1393,CH-022,Guideline Generation Agent,2026-03-02T16:35:48,0.85,completed,3830,False
AUD-CH-022-Goa-6022,CH-022,Goal Generation Agent,2026-03-02T16:36:22,0.87,completed,1095,False
AUD-CH-022-Mil-6501,CH-022,Milestone Planning Agent,2026-03-02T16:37:04,0.82,completed,4381,False
AUD-CH-022-Car-5838,CH-022,Caregiver Guidance Agent,2026-03-02T16:37:49,0.71,escalated_to_human,3199,True
AUD-CH-022-Eth-5171,CH-022,Ethics and Consent Agent,2026-03-02T16:38:10,0.92,passed,206,False
AUD-CH-022-Bia-2414,CH-022,Bias Monitoring Agent,2026-03-02T16:38:12,0.91,passed,1910,False
AUD-CH-022-Dat-5770,CH-022,Data Quality Agent,2026-03-02T16:38:21,0.92,passed,1432,False
AUD-CH-022-Con-7407,CH-022,Confidence and Abstention Agent,2026-03-02T16:38:28,0.95,passed,417,False
AUD-CH-023-Inp-4788,CH-023,Input Aggregation Agent,2026-03-02T22:31:00,0.78,completed,5858,False
AUD-CH-023-Pro-5241,CH-023,Profile Synthesis Agent,2026-03-02T22:31:28,0.94,completed,895,False
AUD-CH-023-Pre-5269,CH-023,Prediction Agent,2026-03-02T22:32:04,0.86,completed,5803,False
AUD-CH-023-Dom-4739,CH-023,Domain Analysis Agent,2026-03-02T22:32:32,0.72,escalated_to_human,3975,True
AUD-CH-023-Gui-3457,CH-023,Guideline Generation Agent,2026-03-02T22:32:38,0.9,completed,2199,False
AUD-CH-023-Goa-5192,CH-023,Goal Generation Agent,2026-03-02T22:32:48,0.9,completed,250,False
AUD-CH-023-Mil-9849,CH-023,Milestone Planning Agent,2026-03-02T22:33:20,0.79,completed,1658,False
AUD-CH-023-Car-9137,CH-023,Caregiver Guidance Agent,2026-03-02T22:34:00,0.97,completed,5008,False
AUD-CH-023-Eth-9995,CH-023,Ethics and Consent Agent,2026-03-02T22:34:04,0.96,passed,1227,False
AUD-CH-023-Bia-8798,CH-023,Bias Monitoring Agent,2026-03-02T22:34:07,0.97,passed,2258,False
AUD-CH-023-Dat-6076,CH-023,Data Quality Agent,2026-03-02T22:34:10,0.97,passed,2018,False
AUD-CH-023-Con-8067,CH-023,Confidence and Abstention Agent,2026-03-02T22:34:20,0.94,passed,2108,False
AUD-CH-024-Inp-7909,CH-024,Input Aggregation Agent,2026-03-02T19:48:00,0.77,completed,4429,False
AUD-CH-024-Pro-7474,CH-024,Profile Synthesis Agent,2026-03-02T19:48:15,0.93,completed,4700,False
AUD-CH-024-Pre-2397,CH-024,Prediction Agent,2026-03-02T19:48:36,0.71,escalated_to_human,2697,True
AUD-CH-024-Dom-3061,CH-024,Domain Analysis Agent,2026-03-02T19:49:20,0.98,completed,4703,False
AUD-CH-024-Gui-2210,CH-024,Guideline Generation Agent,2026-03-02T19:49:55,0.91,completed,4565,False
AUD-CH-024-Goa-2726,CH-024,Goal Generation Agent,2026-03-02T19:50:12,0.98,completed,222,False
AUD-CH-024-Mil-9703,CH-024,Milestone Planning Agent,2026-03-02T19:50:48,0.72,escalated_to_human,3727,True
AUD-CH-024-Car-5934,CH-024,Caregiver Guidance Agent,2026-03-02T19:51:11,0.73,escalated_to_human,4460,True
AUD-CH-024-Eth-3545,CH-024,Ethics and Consent Agent,2026-03-02T19:51:56,0.95,passed,1502,False
AUD-CH-024-Bia-3705,CH-024,Bias Monitoring Agent,2026-03-02T19:52:01,0.97,passed,1868,False
AUD-CH-024-Dat-2841,CH-024,Data Quality Agent,2026-03-02T19:52:10,0.95,passed,1506,False
AUD-CH-024-Con-5662,CH-024,Confidence and Abstention Agent,2026-03-02T19:52:19,0.96,passed,694,False
AUD-CH-025-Inp-6114,CH-025,Input Aggregation Agent,2026-03-02T07:59:00,0.91,completed,4529,False
AUD-CH-025-Pro-7621,CH-025,Profile Synthesis Agent,2026-03-02T07:59:10,0.7,escalated_to_human,2904,True
AUD-CH-025-Pre-8666,CH-025,Prediction Agent,2026-03-02T07:59:26,0.76,completed,1246,False
AUD-CH-025-Dom-8482,CH-025,Domain Analysis Agent,2026-03-02T07:59:59,0.86,completed,3622,False
AUD-CH-025-Gui-3689,CH-025,Guideline Generation Agent,2026-03-02T08:00:38,0.89,completed,2985,False
AUD-CH-025-Goa-9476,CH-025,Goal Generation Agent,2026-03-02T08:01:07,0.95,completed,2724,False
AUD-CH-025-Mil-9235,CH-025,Milestone Planning Agent,2026-03-02T08:01:26,0.69,escalated_to_human,5374,True
AUD-CH-025-Car-4202,CH-025,Caregiver Guidance Agent,2026-03-02T08:01:31,0.97,completed,3347,False
AUD-CH-025-Eth-1682,CH-025,Ethics and Consent Agent,2026-03-02T08:02:15,0.95,passed,1756,False
AUD-CH-025-Bia-8033,CH-025,Bias Monitoring Agent,2026-03-02T08:02:20,0.98,passed,1747,False
AUD-CH-025-Dat-5125,CH-025,Data Quality Agent,2026-03-02T08:02:25,0.69,flagged_for_review,1992,True
AUD-CH-025-Con-1866,CH-025,Confidence and Abstention Agent,2026-03-02T08:02:34,0.91,passed,2372,False
AUD-CH-026-Inp-3750,CH-026,Input Aggregation Agent,2026-03-01T12:35:00,0.93,completed,5352,False
AUD-CH-026-Pro-6053,CH-026,Profile Synthesis Agent,2026-03-01T12:35:25,0.74,escalated_to_human,5486,True
AUD-CH-026-Pre-6068,CH-026,Prediction Agent,2026-03-01T12:35:50,0.99,completed,4881,False
AUD-CH-026-Dom-4462,CH-026,Domain Analysis Agent,2026-03-01T12:35:54,0.79,completed,5331,False
AUD-CH-026-Gui-7366,CH-026,Guideline Generation Agent,2026-03-01T12:36:27,0.83,completed,1365,False
AUD-CH-026-Goa-6154,CH-026,Goal Generation Agent,2026-03-01T12:36:46,0.75,completed,1668,False
AUD-CH-026-Mil-5221,CH-026,Milestone Planning Agent,2026-03-01T12:37:08,0.93,completed,3946,False
AUD-CH-026-Car-6763,CH-026,Caregiver Guidance Agent,2026-03-01T12:37:11,0.97,completed,5390,False
AUD-CH-026-Eth-7638,CH-026,Ethics and Consent Agent,2026-03-01T12:37:27,0.96,passed,1115,False
AUD-CH-026-Bia-3567,CH-026,Bias Monitoring Agent,2026-03-01T12:37:40,0.97,passed,632,False
AUD-CH-026-Dat-5737,CH-026,Data Quality Agent,2026-03-01T12:37:42,0.94,passed,2148,False
AUD-CH-026-Con-4454,CH-026,Confidence and Abstention Agent,2026-03-01T12:37:48,0.99,passed,1300,False
AUD-CH-027-Inp-9399,CH-027,Input Aggregation Agent,2026-03-02T04:39:00,0.79,completed,2057,False
AUD-CH-027-Pro-6368,CH-027,Profile Synthesis Agent,2026-03-02T04:39:05,0.98,completed,323,False
AUD-CH-027-Pre-4000,CH-027,Prediction Agent,2026-03-02T04:39:36,0.68,escalated_to_human,999,True
AUD-CH-027-Dom-2341,CH-027,Domain Analysis Agent,2026-03-02T04:39:47,0.88,completed,3845,False
AUD-CH-027-Gui-4463,CH-027,Guideline Generation Agent,2026-03-02T04:40:19,0.72,escalated_to_human,4382,True
AUD-CH-027-Goa-4374,CH-027,Goal Generation Agent,2026-03-02T04:40:45,0.98,completed,3740,False
AUD-CH-027-Mil-2115,CH-027,Milestone Planning Agent,2026-03-02T04:41:03,0.77,completed,1077,False
AUD-CH-027-Car-9717,CH-027,Caregiver Guidance Agent,2026-03-02T04:41:47,0.89,completed,1596,False
AUD-CH-027-Eth-6644,CH-027,Ethics and Consent Agent,2026-03-02T04:42:08,0.98,passed,1162,False
AUD-CH-027-Bia-5188,CH-027,Bias Monitoring Agent,2026-03-02T04:42:10,0.96,passed,1840,False
AUD-CH-027-Dat-5677,CH-027,Data Quality Agent,2026-03-02T04:42:14,0.92,passed,1189,False
AUD-CH-027-Con-2425,CH-027,Confidence and Abstention Agent,2026-03-02T04:42:29,0.95,passed,2346,False
AUD-CH-028-Inp-7936,CH-028,Input Aggregation Agent,2026-03-03T05:49:00,0.83,completed,2738,False
AUD-CH-028-Pro-1201,CH-028,Profile Synthesis Agent,2026-03-03T05:49:27,0.97,completed,2979,False
AUD-CH-028-Pre-8406,CH-028,Prediction Agent,2026-03-03T05:49:47,0.68,escalated_to_human,2285,True
AUD-CH-028-Dom-9487,CH-028,Domain Analysis Agent,2026-03-03T05:50:08,0.92,completed,3247,False
AUD-CH-028-Gui-2870,CH-028,Guideline Generation Agent,2026-03-03T05:50:22,0.81,completed,2427,False
AUD-CH-028-Goa-5913,CH-028,Goal Generation Agent,2026-03-03T05:50:44,0.95,completed,4179,False
AUD-CH-028-Mil-7895,CH-028,Milestone Planning Agent,2026-03-03T05:51:10,0.74,escalated_to_human,5640,True
AUD-CH-028-Car-1002,CH-028,Caregiver Guidance Agent,2026-03-03T05:51:32,0.93,completed,3132,False
AUD-CH-028-Eth-3486,CH-028,Ethics and Consent Agent,2026-03-03T05:52:02,0.62,flagged_for_review,1614,True
AUD-CH-028-Bia-2307,CH-028,Bias Monitoring Agent,2026-03-03T05:52:12,0.57,flagged_for_review,227,True
AUD-CH-028-Dat-7564,CH-028,Data Quality Agent,2026-03-03T05:52:20,0.91,passed,1109,False
AUD-CH-028-Con-2007,CH-028,Confidence and Abstention Agent,2026-03-03T05:52:28,0.99,passed,141,False
AUD-CH-029-Inp-7695,CH-029,Input Aggregation Agent,2026-03-02T12:37:00,0.88,completed,5534,False
AUD-CH-029-Pro-8571,CH-029,Profile Synthesis Agent,2026-03-02T12:37:29,0.91,completed,918,False
AUD-CH-029-Pre-4425,CH-029,Prediction Agent,2026-03-02T12:38:10,0.98,completed,4416,False
AUD-CH-029-Dom-6627,CH-029,Domain Analysis Agent,2026-03-02T12:38:55,0.87,completed,957,False
AUD-CH-029-Gui-8338,CH-029,Guideline Generation Agent,2026-03-02T12:39:31,0.9,completed,1849,False
AUD-CH-029-Goa-6673,CH-029,Goal Generation Agent,2026-03-02T12:39:56,0.77,completed,4592,False
AUD-CH-029-Mil-4280,CH-029,Milestone Planning Agent,2026-03-02T12:40:07,0.83,completed,3023,False
AUD-CH-029-Car-5264,CH-029,Caregiver Guidance Agent,2026-03-02T12:40:34,0.98,completed,1001,False
AUD-CH-029-Eth-9429,CH-029,Ethics and Consent Agent,2026-03-02T12:40:44,0.93,passed,2137,False
AUD-CH-029-Bia-6777,CH-029,Bias Monitoring Agent,2026-03-02T12:40:59,0.93,passed,643,False
AUD-CH-029-Dat-3953,CH-029,Data Quality Agent,2026-03-02T12:41:01,0.99,passed,1701,False
AUD-CH-029-Con-8878,CH-029,Confidence and Abstention Agent,2026-03-02T12:41:16,0.94,passed,466,False
AUD-CH-030-Inp-5412,CH-030,Input Aggregation Agent,2026-03-02T02:25:00,0.99,completed,5212,False
AUD-CH-030-Pro-6482,CH-030,Profile Synthesis Agent,2026-03-02T02:25:30,0.73,escalated_to_human,487,True
AUD-CH-030-Pre-8928,CH-030,Prediction Agent,2026-03-02T02:25:43,0.77,completed,1282,False
AUD-CH-030-Dom-7411,CH-030,Domain Analysis Agent,2026-03-02T02:26:24,0.75,completed,4873,False
AUD-CH-030-Gui-3995,CH-030,Guideline Generation Agent,2026-03-02T02:26:31,0.82,completed,4969,False
AUD-CH-030-Goa-4354,CH-030,Goal Generation Agent,2026-03-02T02:27:14,0.96,completed,3478,False
AUD-CH-030-Mil-3075,CH-030,Milestone Planning Agent,2026-03-02T02:27:17,0.97,completed,4423,False
AUD-CH-030-Car-2986,CH-030,Caregiver Guidance Agent,2026-03-02T02:27:49,0.74,escalated_to_human,1566,True
AUD-CH-030-Eth-8456,CH-030,Ethics and Consent Agent,2026-03-02T02:28:13,0.94,passed,698,False
AUD-CH-030-Bia-1475,CH-030,Bias Monitoring Agent,2026-03-02T02:28:26,0.96,passed,609,False
AUD-CH-030-Dat-6289,CH-030,Data Quality Agent,2026-03-02T02:28:32,0.95,passed,2249,False
AUD-CH-030-Con-4163,CH-030,Confidence and Abstention Agent,2026-03-02T02:28:38,0.93,passed,2000,False
AUD-CH-031-Inp-1015,CH-031,Input Aggregation Agent,2026-03-01T18:16:00,0.68,escalated_to_human,4658,True
AUD-CH-031-Pro-4688,CH-031,Profile Synthesis Agent,2026-03-01T18:16:44,0.84,completed,4137,False
AUD-CH-031-Pre-1181,CH-031,Prediction Agent,2026-03-01T18:16:49,0.79,completed,1007,False
AUD-CH-031-Dom-2879,CH-031,Domain Analysis Agent,2026-03-01T18:17:30,0.92,completed,2414,False
AUD-CH-031-Gui-3469,CH-031,Guideline Generation Agent,2026-03-01T18:17:57,0.99,completed,1151,False
AUD-CH-031-Goa-2656,CH-031,Goal Generation Agent,2026-03-01T18:18:33,0.78,completed,1636,False
AUD-CH-031-Mil-3483,CH-031,Milestone Planning Agent,2026-03-01T18:18:56,0.92,completed,4133,False
AUD-CH-031-Car-4572,CH-031,Caregiver Guidance Agent,2026-03-01T18:19:27,0.69,escalated_to_human,5207,True
AUD-CH-031-Eth-9055,CH-031,Ethics and Consent Agent,2026-03-01T18:19:47,0.95,passed,1828,False
AUD-CH-031-Bia-9273,CH-031,Bias Monitoring Agent,2026-03-01T18:20:01,0.98,passed,954,False
AUD-CH-031-Dat-6954,CH-031,Data Quality Agent,2026-03-01T18:20:16,0.95,passed,504,False
AUD-CH-031-Con-7491,CH-031,Confidence and Abstention Agent,2026-03-01T18:20:20,0.97,passed,1523,False
AUD-CH-032-Inp-6627,CH-032,Input Aggregation Agent,2026-03-01T20:42:00,0.76,completed,384,False
AUD-CH-032-Pro-9137,CH-032,Profile Synthesis Agent,2026-03-01T20:42:45,0.89,completed,3583,False
AUD-CH-032-Pre-3057,CH-032,Prediction Agent,2026-03-01T20:43:30,0.71,escalated_to_human,5596,True
AUD-CH-032-Dom-8408,CH-032,Domain Analysis Agent,2026-03-01T20:43:41,0.87,completed,5265,False
AUD-CH-032-Gui-5470,CH-032,Guideline Generation Agent,2026-03-01T20:44:18,0.75,completed,4867,False
AUD-CH-032-Goa-1903,CH-032,Goal Generation Agent,2026-03-01T20:44:56,0.79,completed,2682,False
AUD-CH-032-Mil-9093,CH-032,Milestone Planning Agent,2026-03-01T20:45:09,0.84,completed,3000,False
AUD-CH-032-Car-8152,CH-032,Caregiver Guidance Agent,2026-03-01T20:45:26,0.83,completed,3619,False
AUD-CH-032-Eth-3685,CH-032,Ethics and Consent Agent,2026-03-01T20:45:52,0.92,passed,2122,False
AUD-CH-032-Bia-4719,CH-032,Bias Monitoring Agent,2026-03-01T20:46:07,0.93,passed,1179,False
AUD-CH-032-Dat-9897,CH-032,Data Quality Agent,2026-03-01T20:46:15,0.97,passed,1170,False
AUD-CH-032-Con-5723,CH-032,Confidence and Abstention Agent,2026-03-01T20:46:17,0.91,passed,1647,False
AUD-CH-033-Inp-2552,CH-033,Input Aggregation Agent,2026-03-01T12:56:00,0.69,escalated_to_human,1107,True
AUD-CH-033-Pro-4861,CH-033,Profile Synthesis Agent,2026-03-01T12:56:29,0.92,completed,2862,False
AUD-CH-033-Pre-7471,CH-033,Prediction Agent,2026-03-01T12:56:32,0.92,completed,686,False
AUD-CH-033-Dom-8956,CH-033,Domain Analysis Agent,2026-03-01T12:56:35,0.85,completed,2213,False
AUD-CH-033-Gui-1252,CH-033,Guideline Generation Agent,2026-03-01T12:56:47,0.92,completed,5968,False
AUD-CH-033-Goa-6953,CH-033,Goal Generation Agent,2026-03-01T12:57:24,0.79,completed,1178,False
AUD-CH-033-Mil-4639,CH-033,Milestone Planning Agent,2026-03-01T12:57:41,0.9,completed,629,False
AUD-CH-033-Car-2599,CH-033,Caregiver Guidance Agent,2026-03-01T12:58:17,0.86,completed,4618,False
AUD-CH-033-Eth-3791,CH-033,Ethics and Consent Agent,2026-03-01T12:58:39,0.92,passed,644,False
AUD-CH-033-Bia-6779,CH-033,Bias Monitoring Agent,2026-03-01T12:58:41,0.91,passed,2169,False
AUD-CH-033-Dat-2291,CH-033,Data Quality Agent,2026-03-01T12:58:53,0.97,passed,1297,False
AUD-CH-033-Con-8253,CH-033,Confidence and Abstention Agent,2026-03-01T12:58:59,0.92,passed,184,False
AUD-CH-034-Inp-8443,CH-034,Input Aggregation Agent,2026-03-02T02:00:00,0.8,completed,1198,False
AUD-CH-034-Pro-5986,CH-034,Profile Synthesis Agent,2026-03-02T02:00:28,0.97,completed,4239,False
AUD-CH-034-Pre-1474,CH-034,Prediction Agent,2026-03-02T02:00:56,0.9,completed,3420,False
AUD-CH-034-Dom-9353,CH-034,Domain Analysis Agent,2026-03-02T02:01:03,0.79,completed,2228,False
AUD-CH-034-Gui-5883,CH-034,Guideline Generation Agent,2026-03-02T02:01:29,0.69,escalated_to_human,2529,True
AUD-CH-034-Goa-4829,CH-034,Goal Generation Agent,2026-03-02T02:01:58,0.95,completed,2428,False
AUD-CH-034-Mil-9900,CH-034,Milestone Planning Agent,2026-03-02T02:02:34,0.94,completed,4180,False
AUD-CH-034-Car-3974,CH-034,Caregiver Guidance Agent,2026-03-02T02:03:14,0.91,completed,2829,False
AUD-CH-034-Eth-2164,CH-034,Ethics and Consent Agent,2026-03-02T02:03:31,0.93,passed,2105,False
AUD-CH-034-Bia-4967,CH-034,Bias Monitoring Agent,2026-03-02T02:03:35,0.99,passed,641,False
AUD-CH-034-Dat-1188,CH-034,Data Quality Agent,2026-03-02T02:03:39,0.99,passed,545,False
AUD-CH-034-Con-3321,CH-034,Confidence and Abstention Agent,2026-03-02T02:03:41,0.96,passed,193,False
AUD-CH-035-Inp-9326,CH-035,Input Aggregation Agent,2026-03-03T05:54:00,0.86,completed,3460,False
AUD-CH-035-Pro-2765,CH-035,Profile Synthesis Agent,2026-03-03T05:54:19,0.71,escalated_to_human,3443,True
AUD-CH-035-Pre-4693,CH-035,Prediction Agent,2026-03-03T05:54:35,0.79,completed,3727,False
AUD-CH-035-Dom-3775,CH-035,Domain Analysis Agent,2026-03-03T05:55:19,0.88,completed,1958,False
AUD-CH-035-Gui-3923,CH-035,Guideline Generation Agent,2026-03-03T05:55:59,0.86,completed,1277,False
AUD-CH-035-Goa-4650,CH-035,Goal Generation Agent,2026-03-03T05:56:44,0.84,completed,1053,False
AUD-CH-035-Mil-8967,CH-035,Milestone Planning Agent,2026-03-03T05:57:02,0.88,completed,5296,False
AUD-CH-035-Car-1553,CH-035,Caregiver Guidance Agent,2026-03-03T05:57:25,0.82,completed,5623,False
AUD-CH-035-Eth-3844,CH-035,Ethics and Consent Agent,2026-03-03T05:57:56,0.97,passed,2453,False
AUD-CH-035-Bia-1263,CH-035,Bias Monitoring Agent,2026-03-03T05:58:03,0.93,passed,1529,False
AUD-CH-035-Dat-2672,CH-035,Data Quality Agent,2026-03-03T05:58:13,0.97,passed,298,False
AUD-CH-035-Con-2935,CH-035,Confidence and Abstention Agent,2026-03-03T05:58:21,0.97,passed,2198,False
AUD-CH-036-Inp-2672,CH-036,Input Aggregation Agent,2026-03-03T03:11:00,0.79,completed,5496,False
AUD-CH-036-Pro-9801,CH-036,Profile Synthesis Agent,2026-03-03T03:11:29,0.88,completed,3273,False
AUD-CH-036-Pre-1636,CH-036,Prediction Agent,2026-03-03T03:11:44,0.85,completed,5880,False
AUD-CH-036-Dom-4142,CH-036,Domain Analysis Agent,2026-03-03T03:12:14,0.94,completed,3056,False
AUD-CH-036-Gui-1009,CH-036,Guideline Generation Agent,2026-03-03T03:12:28,0.89,completed,757,False
AUD-CH-036-Goa-8389,CH-036,Goal Generation Agent,2026-03-03T03:13:02,0.97,completed,919,False
AUD-CH-036-Mil-2718,CH-036,Milestone Planning Agent,2026-03-03T03:13:31,0.77,completed,5881,False
AUD-CH-036-Car-5589,CH-036,Caregiver Guidance Agent,2026-03-03T03:14:16,0.69,escalated_to_human,5599,True
AUD-CH-036-Eth-4827,CH-036,Ethics and Consent Agent,2026-03-03T03:14:50,0.94,passed,1652,False
AUD-CH-036-Bia-4300,CH-036,Bias Monitoring Agent,2026-03-03T03:15:05,0.94,passed,1589,False
AUD-CH-036-Dat-7610,CH-036,Data Quality Agent,2026-03-03T03:15:15,0.94,passed,630,False
AUD-CH-036-Con-3324,CH-036,Confidence and Abstention Agent,2026-03-03T03:15:21,0.94,passed,868,False
AUD-CH-037-Inp-3073,CH-037,Input Aggregation Agent,2026-03-03T04:11:00,0.91,completed,620,False
AUD-CH-037-Pro-9024,CH-037,Profile Synthesis Agent,2026-03-03T04:11:17,0.85,completed,2376,False
AUD-CH-037-Pre-9976,CH-037,Prediction Agent,2026-03-03T04:11:45,0.68,escalated_to_human,4140,True
AUD-CH-037-Dom-6896,CH-037,Domain Analysis Agent,2026-03-03T04:12:25,0.91,completed,702,False
AUD-CH-037-Gui-1724,CH-037,Guideline Generation Agent,2026-03-03T04:12:46,0.71,escalated_to_human,5032,True
AUD-CH-037-Goa-6142,CH-037,Goal Generation Agent,2026-03-03T04:13:12,0.71,escalated_to_human,1072,True
AUD-CH-037-Mil-1642,CH-037,Milestone Planning Agent,2026-03-03T04:13:29,0.7,escalated_to_human,3887,True
AUD-CH-037-Car-1293,CH-037,Caregiver Guidance Agent,2026-03-03T04:14:08,0.8,completed,3429,False
AUD-CH-037-Eth-4995,CH-037,Ethics and Consent Agent,2026-03-03T04:14:40,0.93,passed,1876,False
AUD-CH-037-Bia-1994,CH-037,Bias Monitoring Agent,2026-03-03T04:14:45,0.92,passed,1019,False
AUD-CH-037-Dat-5592,CH-037,Data Quality Agent,2026-03-03T04:14:53,0.91,passed,767,False
AUD-CH-037-Con-9788,CH-037,Confidence and Abstention Agent,2026-03-03T04:15:06,0.94,passed,2297,False
AUD-CH-038-Inp-2433,CH-038,Input Aggregation Agent,2026-03-02T06:16:00,0.78,completed,4957,False
AUD-CH-038-Pro-3693,CH-038,Profile Synthesis Agent,2026-03-02T06:16:04,0.77,completed,3587,False
AUD-CH-038-Pre-6395,CH-038,Prediction Agent,2026-03-02T06:16:46,0.95,completed,4209,False
AUD-CH-038-Dom-5066,CH-038,Domain Analysis Agent,2026-03-02T06:17:07,0.94,completed,5025,False
AUD-CH-038-Gui-9739,CH-038,Guideline Generation Agent,2026-03-02T06:17:22,0.97,completed,5875,False
AUD-CH-038-Goa-8694,CH-038,Goal Generation Agent,2026-03-02T06:17:33,0.89,completed,4370,False
AUD-CH-038-Mil-7775,CH-038,Milestone Planning Agent,2026-03-02T06:18:14,0.86,completed,2815,False
AUD-CH-038-Car-9831,CH-038,Caregiver Guidance Agent,2026-03-02T06:18:27,0.88,completed,4249,False
AUD-CH-038-Eth-3955,CH-038,Ethics and Consent Agent,2026-03-02T06:18:56,0.93,passed,462,False
AUD-CH-038-Bia-4858,CH-038,Bias Monitoring Agent,2026-03-02T06:18:59,0.97,passed,541,False
AUD-CH-038-Dat-2092,CH-038,Data Quality Agent,2026-03-02T06:19:13,0.99,passed,1345,False
AUD-CH-038-Con-8586,CH-038,Confidence and Abstention Agent,2026-03-02T06:19:27,0.97,passed,1323,False
AUD-CH-039-Inp-8333,CH-039,Input Aggregation Agent,2026-03-01T13:29:00,0.86,completed,2639,False
AUD-CH-039-Pro-2584,CH-039,Profile Synthesis Agent,2026-03-01T13:29:17,0.95,completed,4918,False
AUD-CH-039-Pre-2613,CH-039,Prediction Agent,2026-03-01T13:29:46,0.89,completed,1012,False
AUD-CH-039-Dom-8891,CH-039,Domain Analysis Agent,2026-03-01T13:30:16,0.69,escalated_to_human,1819,True
AUD-CH-039-Gui-4208,CH-039,Guideline Generation Agent,2026-03-01T13:30:59,0.84,completed,5628,False
AUD-CH-039-Goa-9574,CH-039,Goal Generation Agent,2026-03-01T13:31:04,0.96,completed,325,False
AUD-CH-039-Mil-6675,CH-039,Milestone Planning Agent,2026-03-01T13:31:14,0.76,completed,1738,False
AUD-CH-039-Car-5914,CH-039,Caregiver Guidance Agent,2026-03-01T13:31:44,0.75,completed,1365,False
AUD-CH-039-Eth-4308,CH-039,Ethics and Consent Agent,2026-03-01T13:32:20,0.93,passed,797,False
